ROUTE_ID,TRIP_ID,TRIP_HEADSIGN,DIRECTION_ID,AGENCY_ID,ROUTE_SHORT_NAME,ROUTE_LONG_NAME,STOP_ID,STOP_SEQUENCE,STOP_HEADSIGN,SHAPE_DIST_TRAVELED,STOP_NAME,STOP_LAT,STOP_LON
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002094,15, Citywest,4644.98,"Coombe Hospital, stop 2094",53.3347519664071,-6.28975063819714
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB001406,16, Citywest,4889.36,"Dolphin's Barn, stop 1406",53.3331529314539,-6.29169152684095
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB001407,17, Citywest,5144.38,"Crumlin Road, stop 1407",53.3315385027721,-6.2944436769088
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB001409,18, Citywest,5378.61,"Loreto College, stop 1409",53.3303667447669,-6.29735815557584
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002095,19, Citywest,5749.52,"Crumlin SC, stop 2095",53.3290374667788,-6.30247075150147
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002096,20, Citywest,6057.05,"Guinness RFC, stop 2096",53.3280835904832,-6.3068174910165
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002097,21, Citywest,6263.14,"Iveagh Gardens, stop 2097",53.3274327540357,-6.30972580638994
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002099,22, Citywest,6773.72,"Drimnagh Road, stop 2099",53.3255615813935,-6.31660046938247
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002101,23, Citywest,6894.64,"Crumlin Hospital, stop 2101",53.3249545652181,-6.31817063885903
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002102,24, Citywest,7432.96,"Balfe Road, stop 2102",53.3241948460768,-6.32614190218009
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002103,25, Citywest,7800.45,"Walkinstown Road, stop 2103",53.3220826954818,-6.32999241707335
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002332,26, Citywest,7953.73,"Walkinstown Mall, stop 2332",53.3208746366549,-6.33101530032291
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8220DB002333,27, Citywest,8308.65,"Walkinstown Rdbt, stop 2333",53.3178417645959,-6.33266465395946
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002334,28, Citywest,8619.17,"Greenhills Road, stop 2334",53.3155340136633,-6.33475080976013
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004662,29, Citywest,9117.54,"Hillcrest Park, stop 4662",53.3133051863598,-6.34121606402376
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002335,30, Citywest,9347.58,"Calmount Avenue, stop 2335",53.3116507619473,-6.34311114449921
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002336,31, Citywest,9719.02,"Tibradden Drive, stop 2336",53.3088560239831,-6.34574049195714
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002337,32, Citywest,10090.08,"Old Tymon Lane, stop 2337",53.3059914350169,-6.34852224326364
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002339,33, Citywest,10525.44,"Elmcastle Court, stop 2339",53.3025723019747,-6.35150503436292
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002420,34, Citywest,10739.06,"Tymonville, stop 2420",53.3011849394606,-6.35127340118161
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002421,35, Citywest,11103.79,"Tymon North Road, stop 2421",53.2996703260459,-6.34639563095132
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002423,36, Citywest,11382.13,"Tymon Park, stop 2423",53.2982653587464,-6.3429542331971
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002424,37, Citywest,11791.93,"Castletymon Green, stop 2424",53.2951494846255,-6.34122962985521
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002447,38, Citywest,12056.57,"St Aengus Church, stop 2447",53.2929855283159,-6.3426785783227
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB005133,39, Citywest,12342.26,"Castle Park, stop 5133",53.2905101106874,-6.3430594096978
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002596,40, Citywest,12596.5,"Glenview Lawn, stop 2596",53.2898063494852,-6.34092665251652
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002611,41, Citywest,13138.2,"Bolbrook, stop 2611",53.2869170961386,-6.34063363271395
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002602,42, Citywest,13533.6,"Avonmore Park, stop 2602",53.2842949179581,-6.34403480924659
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002613,43, Citywest,13859.16,"Homelawn Road, stop 2613",53.2825053322815,-6.34785335715701
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002614,44, Citywest,14081.69,"Seskin View Road, stop 2614",53.2814295882604,-6.35065430575042
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002615,45, Citywest,14390.62,"New Bawn Park, stop 2615",53.280682587885,-6.35513710406153
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002535,46, Citywest,14703.61,"Seskin View Road, stop 2535",53.2810133262294,-6.35891860284655
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002536,47, Citywest,14923.3,"Old Bawn Court, stop 2536",53.2829548505574,-6.3595790811863
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002616,48, Citywest,15126.85,"St Maelruan's Park, stop 2616",53.2846412135112,-6.36063933900617
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002617,49, Citywest,15374.53,"Village Green, stop 2617",53.2867102221549,-6.3620750078624
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002557,50, Citywest,15600.5,"Tallaght Village, stop 2557",53.2885064213373,-6.36328124896311
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004436,51, Citywest,15909.74,"IT Tallaght, stop 4436",53.2891682645027,-6.36697586970939
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB005008,52, Citywest,16222.43,"Belgard Square North, stop 5008",53.2904501890302,-6.3693569938866
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004640,53, Citywest,16556.33,"Tallaght Hospital, stop 4640",53.289395624798,-6.37374708548246
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004347,54, Citywest,17017.01,"Tallaght Luas, stop 4347",53.2862220524214,-6.37500751308391
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002349,55, Citywest,17327.81,"Alderwood, stop 2349",53.2850288716238,-6.37847238352646
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002351,56, Citywest,17820.41,"Blessington Road, stop 2351",53.2832055705941,-6.3845254486257
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002558,57, Citywest,18212.76,"Killinarden Estate, stop 2558",53.2802494527158,-6.38393211607987
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002559,58, Citywest,18843.39,"Health Care Centre, stop 2559",53.276380482704,-6.37899472410106
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002560,59, Citywest,19128.73,"Cushlawn Park, stop 2560",53.2739022564133,-6.37983821539069
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002561,60, Citywest,19475.7,"Donomore Crescent, stop 2561",53.2727602973652,-6.38443954790541
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002562,61, Citywest,19709.96,"Sacred Heart FC, stop 2562",53.2731850716708,-6.38793213453595
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002564,62, Citywest,19965.43,"Killinarden Heights, stop 2564",53.2737654963264,-6.39164385764597
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004927,63, Citywest,20182.75,"Hazel Grove, stop 4927",53.2748355654726,-6.39434769440277
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004928,64, Citywest,20314.89,"Killinarden Comm Sch, stop 4928",53.2759929207157,-6.39485912803681
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002352,65, Citywest,20741.14,"Jobstown House, stop 2352",53.2775372313765,-6.39741048190077
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002573,66, Citywest,21525.99,"Kiltalown Cottages, stop 2573",53.2742753736053,-6.4068590193323
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002574,67, Citywest,21786.81,"De Selby Estate, stop 2574",53.2745607514065,-6.41073197519197
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB002575,68, Citywest,22449.55,"Corbally Vale, stop 2575",53.2771580082974,-6.41882308493602
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004929,69, Citywest,22900.68,"Verschoyle Avenue, stop 4929",53.2808055658936,-6.42141781405817
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB007460,70, Citywest,23103.13,"Citywest SC, stop 7460",53.2826316202709,-6.4215304732232
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004930,71, Citywest,23676.78,"Citywest Avenue, stop 4930",53.287569714924,-6.42248836386907
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB004931,72, Citywest,23948.55,"Orchard Avenue, stop 4931",53.28901878191,-6.42535987909249
60-77A-b12-1,10000.1.60-77A-b12-1.49.O,Ringsend Road - Bianconi Avenue,0,978,77a,,8230DB007459,73, Citywest,24195.54,"Bianconi Avenue, stop 7459",53.2908418206833,-6.42728784873351
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004713,1, Ringsend Road,0.0,"Bianconi Avenue, stop 4713",53.2912892220389,-6.42713641091449
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004714,2, Ringsend Road,394.98,"Castle Drive, stop 4714",53.2887472357334,-6.42385492509483
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004960,3, Ringsend Road,860.17,"Citywest Road, stop 4960",53.285050592141,-6.42162128652657
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004932,4, Ringsend Road,1574.03,"Magna Drive, stop 4932",53.2788609880719,-6.42049974981811
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004933,5, Ringsend Road,1739.42,"Belfry, stop 4933",53.2776403003773,-6.41927014304665
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002590,6, Ringsend Road,2137.12,"Belfry Downs, stop 2590",53.2751454328569,-6.41549358352695
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002591,7, Ringsend Road,2479.1,"De Selby Estate, stop 2591",53.2746108567564,-6.41044522105172
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002592,8, Ringsend Road,2759.02,"Kiltalown Cottages, stop 2592",53.2743034961601,-6.4062731923077
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002357,9, Ringsend Road,3567.85,"Jobstown House, stop 2357",53.2779689604244,-6.39676450981217
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002566,10, Ringsend Road,3736.9,"Killinarden School, stop 2566",53.277755906692,-6.39495801430494
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002567,11, Ringsend Road,3958.29,"Hazelgrove, stop 2567",53.275765911704,-6.39468769528682
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002568,12, Ringsend Road,4354.13,"Killinarden Heights, stop 2568",53.2737235798839,-6.39053585920059
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002569,13, Ringsend Road,4641.68,"Donomore Avenue, stop 2569",53.2730917136781,-6.38634628300231
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB007550,14, Ringsend Road,5053.49,"Donomore Crescent, stop 7550",53.2735257417022,-6.38057217513132
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002570,15, Ringsend Road,5388.64,"Health Care Centre, stop 2570",53.276246546268,-6.37905977311639
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002571,16, Ringsend Road,6074.32,"Killinarden Estate, stop 2571",53.2806118378806,-6.38414339180352
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002359,17, Ringsend Road,6476.57,"Maplewood Avenue, stop 2359",53.2835900308723,-6.38437596627328
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002360,18, Ringsend Road,6841.68,"Alderwood, stop 2360",53.2846948207372,-6.37968487975509
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004348,19, Ringsend Road,7260.48,"Tallaght Luas, stop 4348",53.2866720396025,-6.37505043118615
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004646,20, Ringsend Road,7677.56,"Tallaght Hospital, stop 4646",53.289438713432,-6.37427044038538
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004647,21, Ringsend Road,7872.95,"South Dublin CC, stop 4647",53.2900574732911,-6.37153194884297
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002346,22, Ringsend Road,8202.64,"Belgard Square North, stop 2346",53.2900797370852,-6.36790110381362
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB004435,23, Ringsend Road,8639.17,"Tallaght Village, stop 4435",53.2888429202751,-6.36356837702223
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002604,24, Ringsend Road,8897.72,"Village Green, stop 2604",53.2868149331801,-6.361846019424
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002605,25, Ringsend Road,9235.1,"St Maelruan's Park, stop 2605",53.2840559727612,-6.35991184833953
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002538,26, Ringsend Road,9522.31,"The Crescent, stop 2538",53.2815345660125,-6.35891362658069
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002606,27, Ringsend Road,9826.44,"Seskin View Road, stop 2606",53.280687041243,-6.35611172058534
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002607,28, Ringsend Road,10230.09,"Millbrook Lawns, stop 2607",53.2816222439678,-6.3502869564886
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002608,29, Ringsend Road,10445.54,"Avonmore Road, stop 2608",53.2827192694236,-6.34772512397811
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002609,30, Ringsend Road,10830.0,"Avonmore Drive, stop 2609",53.2847852777384,-6.34310095668828
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002610,31, Ringsend Road,11209.76,"Bolbrook, stop 2610",53.2874613057722,-6.34098752062897
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002554,32, Ringsend Road,11488.87,"Glenview Park, stop 2554",53.2890402900917,-6.3394863676336
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002425,33, Ringsend Road,11909.69,"Castletymon Road, stop 2425",53.2906588419378,-6.34341365950677
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002426,34, Ringsend Road,12193.46,"St Aengus Church, stop 2426",53.2932034182472,-6.34283515535471
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002427,35, Ringsend Road,12533.52,"Tymon Lane, stop 2427",53.2959797105037,-6.34082240352393
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002428,36, Ringsend Road,12884.4,"Tymon Park, stop 2428",53.298335949369,-6.34350660914583
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002429,37, Ringsend Road,13119.59,"Tymon North School, stop 2429",53.2995447684511,-6.34641548547526
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002430,38, Ringsend Road,13428.07,"Tymonville Grove, stop 2430",53.300921380266,-6.35041333241483
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002371,39, Ringsend Road,13798.08,"Kilnamanagh SC, stop 2371",53.3033968969847,-6.35133822643901
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002372,40, Ringsend Road,14289.87,"Old Tymon Lane, stop 2372",53.3072568776087,-6.34773810297749
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002373,41, Ringsend Road,14732.97,"Kilakee Drive, stop 2373",53.3107116337382,-6.34473828870487
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8230DB002377,42, Ringsend Road,15680.8,"Greenhills SC, stop 2377",53.3160470777079,-6.33416048619781
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002378,43, Ringsend Road,15942.73,"Walkinstown Road, stop 2378",53.3181478211858,-6.33269775229581
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002183,44, Ringsend Road,16362.76,"Walkinstown Shop Cen, stop 2183",53.3217039808398,-6.33054760884823
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002184,45, Ringsend Road,16533.19,"Drimnagh Road Junc, stop 2184",53.3229966132193,-6.32914609742305
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002185,46, Ringsend Road,16722.96,"Slievebloom Road, stop 2185",53.3242587027691,-6.32749048930551
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB007043,47, Ringsend Road,17315.18,"St Mary's Road, stop 7043",53.3250607821042,-6.3186918941508
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB001424,48, Ringsend Road,17466.63,"Crumlin Hospital, stop 1424",53.3256625125872,-6.31674662153121
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002186,49, Ringsend Road,17781.37,"Crumlin Road, stop 2186",53.3269332843438,-6.31253797965369
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002187,50, Ringsend Road,18150.95,"Iveagh Grounds, stop 2187",53.3280452768604,-6.30728442530439
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002188,51, Ringsend Road,18460.33,"Crumlin College, stop 2188",53.3290169228319,-6.30292198124806
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002189,52, Ringsend Road,18663.99,"Crumlin SC, stop 2189",53.3296953958841,-6.30007240820084
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB001436,53, Ringsend Road,18938.76,"Herberton Road, stop 1436",53.3308849576952,-6.29651171993402
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB003952,54, Ringsend Road,19095.66,"Rutland Avenue, stop 3952",53.3316839465215,-6.29455799199736
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002190,55, Ringsend Road,19276.09,"Dolphin's Barn, stop 2190",53.3327705719712,-6.2926077161978
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB004434,56, Ringsend Road,19712.09,"Coombe Hospital, stop 4434",53.3358683779528,-6.28925547896635
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002379,57, Ringsend Road,20106.43,"Marion Villas, stop 2379",53.3378334357811,-6.28464170707985
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002380,58, Ringsend Road,20415.7,"Ardee Street, stop 2380",53.3385060739033,-6.28016962356299
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002382,59, Ringsend Road,20538.81,"St Luke's Avenue, stop 2382",53.3388578109852,-6.27838342591739
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB005099,60, Ringsend Road,20711.19,"Newmarket Street, stop 5099",53.3389824385794,-6.27581043675113
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB002383,61, Ringsend Road,21004.81,"Patrick's Cathedral, stop 2383",53.3394580682633,-6.2726525825533
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB001358,63, Ringsend Road,22037.74,"Dame Street, stop 1358",53.3443047133873,-6.26288938939078
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB000340,64, Ringsend Road,22620.38,"Townsend Street, stop 340",53.3459751202948,-6.25601747845666
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB000350,65, Ringsend Road,23036.91,"Prince's St South, stop 350",53.3456319415842,-6.24976824959419
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB000351,66, Ringsend Road,23461.44,"Erne Street, stop 351",53.3434182647933,-6.24530817378356
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB000352,67, Ringsend Road,23662.5,"Pearse Square, stop 352",53.3429891458056,-6.24241213998985
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB000353,68, Ringsend Road,23838.78,"Grand Canal Quay, stop 353",53.3426450090451,-6.23979801761223
60-77A-b12-1,10001.1.60-77A-b12-1.50.I,Bianconi Avenue - Barrow Street,1,978,77a,,8220DB000354,69, Ringsend Road,24066.83,"Ringsend Road, stop 354",53.34223582802,-6.23643568982665
